# step  beta  Energy
12191  0.500000  -2494.806813
12192  0.500000  -2492.609142
12193  0.500000  -2491.629913
12194  0.500000  -2492.675664
12195  0.500000  -2493.413832
12196  0.500000  -2494.907246
12197  0.500000  -2494.907246
12198  0.500000  -2494.907246
12199  0.500000  -2494.309566
12200  0.500000  -2492.411697
12201  0.500000  -2492.178631
12202  0.500000  -2492.178631
12203  0.500000  -2493.760208
12204  0.500000  -2494.924160
12205  0.500000  -2494.860706
12206  0.500000  -2494.860706
12207  0.500000  -2494.996186
12208  0.500000  -2497.669429
12209  0.500000  -2497.017697
12210  0.500000  -2497.054591
12211  0.500000  -2496.499298
12212  0.500000  -2495.850377
12213  0.500000  -2495.850377
12214  0.500000  -2496.261540
12215  0.500000  -2496.261540
12216  0.500000  -2495.796065
12217  0.500000  -2497.641746
12218  0.500000  -2497.641746
12219  0.500000  -2497.641746
12220  0.500000  -2497.641746
12221  0.500000  -2497.641746
12222  0.500000  -2500.706574
12223  0.500000  -2500.706574
12224  0.500000  -2500.387293
12225  0.500000  -2500.094233
12226  0.500000  -2499.437739
12227  0.500000  -2501.748052
12228  0.500000  -2502.348930
12229  0.500000  -2501.566724
12230  0.500000  -2501.015879
12231  0.500000  -2501.046526
12232  0.500000  -2504.827042
12233  0.500000  -2507.592236
12234  0.500000  -2507.359438
12235  0.500000  -2507.359438
12236  0.500000  -2510.053919
12237  0.500000  -2510.316549
12238  0.500000  -2510.197687
12239  0.500000  -2510.131616
12240  0.500000  -2510.131616
12241  0.500000  -2509.644552
12242  0.500000  -2509.296343
12243  0.500000  -2508.742366
12244  0.500000  -2508.742366
12245  0.500000  -2510.968316
12246  0.500000  -2510.706752
12247  0.500000  -2509.918477
12248  0.500000  -2509.918477
12249  0.500000  -2511.705840
12250  0.500000  -2511.705840
12251  0.500000  -2511.778462
12252  0.500000  -2514.616442
12253  0.500000  -2514.616442
12254  0.500000  -2514.616442
12255  0.500000  -2514.616442
12256  0.500000  -2514.616442
12257  0.500000  -2515.017285
12258  0.500000  -2514.698843
12259  0.500000  -2514.698843
12260  0.500000  -2513.763553
12261  0.500000  -2512.715763
12262  0.500000  -2512.074743
12263  0.500000  -2512.434115
12264  0.500000  -2512.434115
12265  0.500000  -2508.987024
12266  0.500000  -2508.673725
12267  0.500000  -2508.690815
12268  0.500000  -2507.996430
12269  0.500000  -2507.253542
12270  0.500000  -2507.253542
12271  0.500000  -2506.708576
12272  0.500000  -2505.726357
12273  0.500000  -2504.930213
12274  0.500000  -2504.930213
12275  0.500000  -2507.252729
12276  0.500000  -2507.780956
12277  0.500000  -2506.344128
12278  0.500000  -2506.364545
12279  0.500000  -2508.293999
12280  0.500000  -2508.408287
12281  0.500000  -2508.581308
12282  0.500000  -2508.581308
12283  0.500000  -2509.265687
12284  0.500000  -2510.234067
12285  0.500000  -2511.136177
12286  0.500000  -2512.684215
12287  0.500000  -2513.676165
12288  0.500000  -2513.676165
12289  0.500000  -2512.495390
12290  0.500000  -2509.568096
12291  0.500000  -2512.604059
12292  0.500000  -2511.378571
12293  0.500000  -2511.285212
12294  0.500000  -2510.169862
12295  0.500000  -2510.169862
12296  0.500000  -2510.651757
12297  0.500000  -2510.651757
12298  0.500000  -2511.874013
12299  0.500000  -2511.165259
12300  0.500000  -2511.165259
12301  0.500000  -2511.165259
12302  0.500000  -2511.460571
12303  0.500000  -2511.431428
12304  0.500000  -2511.541505
12305  0.500000  -2511.337626
12306  0.500000  -2512.233191
12307  0.500000  -2509.941556
12308  0.500000  -2509.941556
12309  0.500000  -2513.140839
12310  0.500000  -2513.608609
12311  0.500000  -2513.608609
12312  0.500000  -2514.443157
12313  0.500000  -2514.443157
12314  0.500000  -2517.966326
12315  0.500000  -2517.990159
12316  0.500000  -2517.990159
12317  0.500000  -2516.282147
12318  0.500000  -2518.396168
12319  0.500000  -2518.574857
12320  0.500000  -2519.764511
12321  0.500000  -2518.654000
12322  0.500000  -2518.654000
12323  0.500000  -2518.513554
12324  0.500000  -2518.513554
12325  0.500000  -2518.513554
12326  0.500000  -2519.165349
12327  0.500000  -2518.427531
12328  0.500000  -2518.290027
12329  0.500000  -2518.502241
12330  0.500000  -2516.737801
12331  0.500000  -2515.948565
12332  0.500000  -2516.363143
12333  0.500000  -2515.480117
12334  0.500000  -2513.789868
12335  0.500000  -2514.083629
12336  0.500000  -2514.083629
12337  0.500000  -2514.083629
12338  0.500000  -2514.083629
12339  0.500000  -2514.099460
12340  0.500000  -2515.723053
12341  0.500000  -2515.723053
12342  0.500000  -2515.803269
12343  0.500000  -2515.803269
12344  0.500000  -2514.519320
12345  0.500000  -2514.855557
12346  0.500000  -2515.683242
12347  0.500000  -2518.904406
12348  0.500000  -2518.904406
12349  0.500000  -2518.904406
12350  0.500000  -2519.473571
12351  0.500000  -2519.167728
12352  0.500000  -2519.167728
12353  0.500000  -2519.167728
12354  0.500000  -2521.576367
12355  0.500000  -2521.734568
12356  0.500000  -2525.207603
12357  0.500000  -2523.254132
12358  0.500000  -2520.076434
12359  0.500000  -2520.699947
12360  0.500000  -2520.699947
12361  0.500000  -2523.161038
12362  0.500000  -2523.161038
12363  0.500000  -2523.429238
12364  0.500000  -2523.745652
12365  0.500000  -2523.745652
12366  0.500000  -2524.278481
12367  0.500000  -2524.278481
12368  0.500000  -2524.503696
12369  0.500000  -2529.478624
12370  0.500000  -2528.848928
12371  0.500000  -2529.476011
12372  0.500000  -2532.569563
12373  0.500000  -2532.208575
12374  0.500000  -2532.208575
12375  0.500000  -2532.362395
12376  0.500000  -2530.260731
12377  0.500000  -2530.260731
12378  0.500000  -2528.416214
12379  0.500000  -2528.416214
12380  0.500000  -2528.416214
12381  0.500000  -2528.416214
12382  0.500000  -2525.344694
12383  0.500000  -2525.344694
12384  0.500000  -2525.344694
12385  0.500000  -2525.344694
12386  0.500000  -2524.794951
12387  0.500000  -2523.406676
12388  0.500000  -2520.948651
12389  0.500000  -2520.449170
12390  0.500000  -2520.391389
12391  0.500000  -2520.198048
12392  0.500000  -2520.198048
12393  0.500000  -2519.911316
12394  0.500000  -2519.911316
12395  0.500000  -2519.911316
12396  0.500000  -2520.019659
12397  0.500000  -2519.777770
12398  0.500000  -2519.777770
12399  0.500000  -2519.777770
12400  0.500000  -2519.042065
12401  0.500000  -2518.173435
12402  0.500000  -2517.405506
12403  0.500000  -2517.405506
12404  0.500000  -2519.170068
12405  0.500000  -2518.320826
12406  0.500000  -2518.320826
12407  0.500000  -2518.320826
12408  0.500000  -2518.320826
12409  0.500000  -2516.946332
12410  0.500000  -2515.305579
12411  0.500000  -2514.486042
12412  0.500000  -2514.613459
12413  0.500000  -2514.424661
12414  0.500000  -2515.652953
12415  0.500000  -2514.065101
12416  0.500000  -2517.190407
12417  0.500000  -2516.846627
12418  0.500000  -2517.039614
12419  0.500000  -2516.359128
12420  0.500000  -2516.359128
12421  0.500000  -2516.359128
12422  0.500000  -2516.359128
12423  0.500000  -2516.954657
12424  0.500000  -2516.860866
12425  0.500000  -2516.860866
12426  0.500000  -2516.860866
12427  0.500000  -2516.508000
12428  0.500000  -2516.508000
12429  0.500000  -2517.013287
12430  0.500000  -2517.291926
12431  0.500000  -2517.388079
12432  0.500000  -2517.465822
12433  0.500000  -2518.055977
12434  0.500000  -2518.055977
12435  0.500000  -2518.055977
12436  0.500000  -2517.568237
12437  0.500000  -2521.127225
12438  0.500000  -2521.750528
12439  0.500000  -2521.750528
12440  0.500000  -2521.222209
12441  0.500000  -2520.684284
12442  0.500000  -2520.161913
12443  0.500000  -2520.453291
12444  0.500000  -2520.453291
12445  0.500000  -2521.339856
12446  0.500000  -2520.866259
12447  0.500000  -2521.968419
12448  0.500000  -2522.689760
12449  0.500000  -2522.689760
12450  0.500000  -2522.689760
12451  0.500000  -2522.689760
12452  0.500000  -2521.816397
12453  0.500000  -2521.201737
12454  0.500000  -2521.201737
12455  0.500000  -2521.515281
12456  0.500000  -2522.084641
12457  0.500000  -2522.505857
12458  0.500000  -2522.505857
12459  0.500000  -2519.862599
12460  0.500000  -2519.862599
12461  0.500000  -2525.673616
12462  0.500000  -2526.495543
12463  0.500000  -2525.717209
12464  0.500000  -2525.717209
12465  0.500000  -2524.403630
12466  0.500000  -2524.028526
12467  0.500000  -2524.328767
12468  0.500000  -2524.046227
12469  0.500000  -2524.046227
12470  0.500000  -2523.286547
12471  0.500000  -2525.137385
12472  0.500000  -2525.875863
12473  0.500000  -2525.875863
12474  0.500000  -2527.612660
12475  0.500000  -2528.599029
12476  0.500000  -2529.059803
12477  0.500000  -2529.197769
12478  0.500000  -2529.197769
12479  0.500000  -2529.197769
12480  0.500000  -2527.941363
12481  0.500000  -2527.948548
12482  0.500000  -2527.948548
12483  0.500000  -2527.948548
12484  0.500000  -2527.290359
12485  0.500000  -2527.290359
12486  0.500000  -2526.176139
12487  0.500000  -2527.415421
12488  0.500000  -2527.415421
12489  0.500000  -2527.755135
12490  0.500000  -2526.868265
12491  0.500000  -2527.203245
12492  0.500000  -2526.376801
12493  0.500000  -2526.471561
12494  0.500000  -2526.471561
12495  0.500000  -2526.471561
12496  0.500000  -2526.744935
12497  0.500000  -2526.744935
12498  0.500000  -2527.242452
12499  0.500000  -2527.507974
12500  0.500000  -2531.938511
12501  0.500000  -2531.938511
12502  0.500000  -2531.938511
12503  0.500000  -2539.133304
12504  0.500000  -2539.624686
12505  0.500000  -2536.894814
12506  0.500000  -2536.894814
12507  0.500000  -2538.015286
12508  0.500000  -2540.486585
12509  0.500000  -2540.616108
12510  0.500000  -2540.616108
12511  0.500000  -2542.453170
12512  0.500000  -2542.453170
12513  0.500000  -2542.453170
12514  0.500000  -2543.461458
12515  0.500000  -2544.548705
12516  0.500000  -2543.579563
12517  0.500000  -2543.183463
12518  0.500000  -2543.830885
12519  0.500000  -2543.353856
12520  0.500000  -2543.353856
12521  0.500000  -2545.915385
12522  0.500000  -2544.630576
12523  0.500000  -2545.226584
12524  0.500000  -2545.226584
12525  0.500000  -2545.226584
12526  0.500000  -2545.226584
12527  0.500000  -2544.184860
12528  0.500000  -2547.511042
12529  0.500000  -2548.373423
12530  0.500000  -2546.515680
12531  0.500000  -2546.515680
12532  0.500000  -2545.213517
12533  0.500000  -2552.255006
12534  0.500000  -2553.570326
12535  0.500000  -2552.738293
12536  0.500000  -2552.738293
12537  0.500000  -2553.486155
12538  0.500000  -2553.996440
12539  0.500000  -2554.211751
12540  0.500000  -2554.211751
12541  0.500000  -2555.157618
12542  0.500000  -2555.229462
12543  0.500000  -2555.229462
12544  0.500000  -2554.951174
12545  0.500000  -2555.001770
12546  0.500000  -2555.001770
12547  0.500000  -2553.818113
12548  0.500000  -2553.818113
12549  0.500000  -2553.818113
12550  0.500000  -2553.818113
12551  0.500000  -2553.818113
12552  0.500000  -2553.638654
12553  0.500000  -2555.140483
12554  0.500000  -2554.728301
12555  0.500000  -2554.618021
12556  0.500000  -2555.816321
12557  0.500000  -2553.051703
12558  0.500000  -2553.051703
12559  0.500000  -2554.071361
12560  0.500000  -2554.177907
12561  0.500000  -2553.953115
12562  0.500000  -2552.296876
12563  0.500000  -2551.842316
12564  0.500000  -2551.397177
12565  0.500000  -2550.263445
12566  0.500000  -2550.263445
12567  0.500000  -2549.061909
12568  0.500000  -2549.382704
12569  0.500000  -2549.505632
12570  0.500000  -2549.835728
12571  0.500000  -2550.422286
12572  0.500000  -2551.310665
12573  0.500000  -2551.310665
12574  0.500000  -2549.681439
12575  0.500000  -2550.882519
12576  0.500000  -2550.743263
12577  0.500000  -2550.761842
12578  0.500000  -2550.560154
12579  0.500000  -2552.143819
12580  0.500000  -2552.143819
12581  0.500000  -2551.788717
12582  0.500000  -2550.374370
12583  0.500000  -2550.374370
12584  0.500000  -2550.216312
12585  0.500000  -2550.216312
12586  0.500000  -2550.253086
12587  0.500000  -2549.790878
12588  0.500000  -2549.890968
12589  0.500000  -2549.933986
12590  0.500000  -2549.933986
12591  0.500000  -2551.239034
12592  0.500000  -2551.239034
12593  0.500000  -2551.239034
12594  0.500000  -2551.792321
12595  0.500000  -2551.792321
12596  0.500000  -2553.456539
12597  0.500000  -2554.115772
12598  0.500000  -2554.440215
12599  0.500000  -2555.709221
12600  0.500000  -2556.176794
12601  0.500000  -2554.674237
12602  0.500000  -2555.122447
12603  0.500000  -2556.419368
12604  0.500000  -2556.419368
12605  0.500000  -2555.074020
12606  0.500000  -2555.763432
12607  0.500000  -2558.113061
12608  0.500000  -2556.838604
12609  0.500000  -2558.482662
12610  0.500000  -2558.482662
12611  0.500000  -2559.145322
12612  0.500000  -2559.408349
12613  0.500000  -2559.165353
12614  0.500000  -2559.165353
12615  0.500000  -2559.165353
12616  0.500000  -2558.886610
12617  0.500000  -2562.186784
12618  0.500000  -2562.779114
12619  0.500000  -2562.779114
12620  0.500000  -2562.779114
12621  0.500000  -2563.397535
12622  0.500000  -2565.849296
12623  0.500000  -2562.571439
12624  0.500000  -2563.256760
12625  0.500000  -2563.049696
12626  0.500000  -2562.047814
12627  0.500000  -2559.905151
12628  0.500000  -2559.614074
12629  0.500000  -2559.451312
12630  0.500000  -2559.451312
12631  0.500000  -2562.701421
12632  0.500000  -2560.843242
12633  0.500000  -2560.695044
12634  0.500000  -2560.695044
12635  0.500000  -2563.641505
12636  0.500000  -2566.745366
12637  0.500000  -2566.815658
12638  0.500000  -2568.531552
12639  0.500000  -2570.187437
12640  0.500000  -2570.579865
12641  0.500000  -2571.055636
12642  0.500000  -2570.701899
12643  0.500000  -2571.012344
12644  0.500000  -2571.892296
12645  0.500000  -2569.346814
12646  0.500000  -2569.322110
12647  0.500000  -2566.808847
12648  0.500000  -2566.808847
12649  0.500000  -2566.750281
12650  0.500000  -2566.522530
12651  0.500000  -2566.216427
12652  0.500000  -2566.499132
12653  0.500000  -2565.645041
12654  0.500000  -2565.623302
12655  0.500000  -2566.022189
12656  0.500000  -2568.702780
12657  0.500000  -2564.437678
12658  0.500000  -2565.835256
12659  0.500000  -2565.776498
12660  0.500000  -2563.473128
12661  0.500000  -2565.256157
12662  0.500000  -2565.256157
12663  0.500000  -2563.196133
12664  0.500000  -2563.196133
12665  0.500000  -2563.196133
12666  0.500000  -2563.196133
12667  0.500000  -2564.542251
12668  0.500000  -2565.260484
12669  0.500000  -2566.996333
12670  0.500000  -2565.783824
12671  0.500000  -2565.783824
12672  0.500000  -2565.783824
12673  0.500000  -2565.681415
12674  0.500000  -2565.271004
12675  0.500000  -2565.039094
12676  0.500000  -2565.047614
12677  0.500000  -2565.047614
12678  0.500000  -2564.782424
12679  0.500000  -2567.016676
12680  0.500000  -2565.922329
12681  0.500000  -2566.335045
12682  0.500000  -2566.335045
12683  0.500000  -2565.682667
12684  0.500000  -2565.682667
12685  0.500000  -2565.682667
12686  0.500000  -2564.899594
12687  0.500000  -2565.674534
12688  0.500000  -2566.331306
12689  0.500000  -2567.751822
12690  0.500000  -2567.751822
12691  0.500000  -2567.751822
12692  0.500000  -2568.275850
12693  0.500000  -2569.064665
12694  0.500000  -2568.591653
12695  0.500000  -2571.130970
12696  0.500000  -2570.685757
12697  0.500000  -2568.691975
12698  0.500000  -2570.511130
12699  0.500000  -2570.751392
12700  0.500000  -2568.667601
12701  0.500000  -2568.667601
12702  0.500000  -2568.667601
12703  0.500000  -2568.667601
12704  0.500000  -2568.103116
12705  0.500000  -2568.103116
12706  0.500000  -2569.239064
12707  0.500000  -2569.239064
12708  0.500000  -2569.239064
12709  0.500000  -2568.260835
12710  0.500000  -2568.260835
12711  0.500000  -2564.817203
12712  0.500000  -2564.817203
12713  0.500000  -2564.817203
12714  0.500000  -2564.897254
12715  0.500000  -2565.129214
12716  0.500000  -2565.129214
12717  0.500000  -2565.129214
12718  0.500000  -2565.088864
12719  0.500000  -2566.707270
12720  0.500000  -2571.064013
12721  0.500000  -2572.490653
12722  0.500000  -2572.066663
12723  0.500000  -2573.127573
12724  0.500000  -2572.599477
12725  0.500000  -2572.599477
12726  0.500000  -2572.587079
12727  0.500000  -2574.327692
12728  0.500000  -2573.262000
12729  0.500000  -2574.025818
12730  0.500000  -2574.133135
12731  0.500000  -2574.192562
12732  0.500000  -2574.468577
12733  0.500000  -2573.566757
12734  0.500000  -2572.890890
12735  0.500000  -2573.267748
12736  0.500000  -2572.468548
12737  0.500000  -2573.353918
12738  0.500000  -2573.785891
12739  0.500000  -2573.785891
12740  0.500000  -2573.866226
12741  0.500000  -2575.639713
12742  0.500000  -2576.749417
12743  0.500000  -2575.053514
12744  0.500000  -2574.579652
12745  0.500000  -2574.892342
12746  0.500000  -2575.821773
12747  0.500000  -2575.946568
12748  0.500000  -2575.946568
12749  0.500000  -2575.946568
12750  0.500000  -2574.922535
12751  0.500000  -2576.045935
12752  0.500000  -2575.718177
12753  0.500000  -2575.599985
12754  0.500000  -2575.599985
12755  0.500000  -2572.955759
12756  0.500000  -2574.015725
12757  0.500000  -2573.839762
12758  0.500000  -2573.839762
